# → Sesion iniciada. Mueve el balon frente al robot.
# Primera lectura de referencia tomada...
# Muestra 76/100 | VAR: IZQ=166.4 CENT=1.7 DER=178.9
182.5,12.8,12.4,0.0,1.7,0.0,527,232,160,3
# Muestra 77/100 | VAR: IZQ=0.0 CENT=1.7 DER=0.0
182.0,3.4,6.9,0.4,9.4,5.5,276,164,120,3
# Muestra 78/100 | VAR: IZQ=0.4 CENT=9.4 DER=5.5
182.9,15.9,194.3,0.8,12.6,187.3,80,108,103,3
# Muestra 79/100 | VAR: IZQ=0.8 CENT=12.6 DER=187.3
181.6,63.3,0.0,1.3,47.4,194.3,79,109,104,3
# Muestra 80/100 | VAR: IZQ=1.3 CENT=47.4 DER=194.3
23.1,21.4,0.0,158.5,41.9,0.0,84,112,107,3
# Muestra 81/100 | VAR: IZQ=158.5 CENT=41.9 DER=0.0
17.7,17.2,134.8,5.4,4.2,0.0,409,204,147,3
# Muestra 82/100 | VAR: IZQ=5.4 CENT=4.2 DER=0.0
182.0,7.9,192.1,164.3,9.3,57.3,298,153,120,3
# Muestra 83/100 | VAR: IZQ=164.3 CENT=9.3 DER=57.3
182.0,21.1,191.8,0.0,13.1,0.4,86,108,103,3
# Muestra 84/100 | VAR: IZQ=0.0 CENT=13.1 DER=0.4
182.0,24.4,26.7,0.0,3.3,165.1,82,112,107,3
# Muestra 85/100 | VAR: IZQ=0.0 CENT=3.3 DER=165.1
181.7,16.3,17.5,0.3,8.1,9.2,91,97,90,3
# Muestra 86/100 | VAR: IZQ=0.3 CENT=8.1 DER=9.2
182.1,7.3,0.0,0.4,9.0,17.5,109,93,84,3
# Muestra 87/100 | VAR: IZQ=0.4 CENT=9.0 DER=17.5
20.0,20.1,134.2,162.1,12.8,0.0,83,112,108,3
# Muestra 88/100 | VAR: IZQ=162.1 CENT=12.8 DER=0.0
10.4,10.3,199.1,9.6,9.8,64.9,84,99,93,3
# Muestra 89/100 | VAR: IZQ=9.6 CENT=9.8 DER=64.9
182.2,23.3,26.7,171.8,12.9,172.4,80,108,103,3
# Muestra 90/100 | VAR: IZQ=171.8 CENT=12.9 DER=172.4
182.1,16.3,0.0,0.1,7.0,26.7,78,108,103,3
# Muestra 91/100 | VAR: IZQ=0.1 CENT=7.0 DER=26.7
182.2,23.3,0.0,0.1,7.0,0.0,79,110,106,3
# Muestra 92/100 | VAR: IZQ=0.1 CENT=7.0 DER=0.0
36.3,56.9,192.3,145.9,33.7,0.0,72,82,78,3
# Muestra 93/100 | VAR: IZQ=145.9 CENT=33.7 DER=0.0
184.6,103.0,195.3,148.3,46.1,3.0,89,121,116,3
# Muestra 94/100 | VAR: IZQ=148.3 CENT=46.1 DER=3.0
19.6,23.0,79.5,165.0,80.1,115.8,82,105,101,3
# Muestra 95/100 | VAR: IZQ=165.0 CENT=80.1 DER=115.8
183.8,78.9,27.0,164.2,55.9,52.5,89,120,115,3
# Muestra 96/100 | VAR: IZQ=164.2 CENT=55.9 DER=52.5
183.4,103.4,14.9,0.4,24.6,12.1,77,106,101,3
# Muestra 97/100 | VAR: IZQ=0.4 CENT=24.6 DER=12.1
182.5,23.3,246.9,0.9,80.2,232.1,75,101,96,3
# Muestra 98/100 | VAR: IZQ=0.9 CENT=80.2 DER=232.1
182.9,14.5,0.0,0.4,8.7,246.9,73,101,97,3
# Muestra 99/100 | VAR: IZQ=0.4 CENT=8.7 DER=246.9
184.2,103.1,27.6,1.3,88.6,0.0,83,113,108,3
# Muestra 100/100 | VAR: IZQ=1.3 CENT=88.6 DER=0.0
